Complaint ID,Customer ID,Complaint Text,Category,,,,,
4387,CUST6013,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
4388,CUST5201,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
4389,CUST6666,Flight was delayed repeatedly and no meals were provided.,Flight Delay,,,,,
4390,CUST8688,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4391,CUST4743,Payment got deducted but ticket confirmation not received.,Ticket Booking Problems,,,,,
4392,CUST8381,Customer care kept giving conflicting answers regarding my complaint.,Customer Service,,,,,
4393,CUST2297,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
4394,CUST6787,My flight was rescheduled at the last moment without informing me.,Flight Delay,,,,,
4395,CUST4452,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
4396,CUST1700,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4397,CUST7091,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
4398,CUST2248,Customer care kept giving conflicting answers regarding my complaint.,Customer Service,,,,,
4399,CUST5359,Customer care made me wait on hold for 40 minutes and disconnected.,Customer Service,,,,,
4400,CUST6933,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
4401,CUST7774,The ticket booking site was extremely slow and kept logging me out.,Ticket Booking Problems,,,,,
4402,CUST2958,I was hung up on twice by customer service agents.,Customer Service,,,,,
4403,CUST5680,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
4404,CUST9608,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
4405,CUST6258,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
4406,CUST3758,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
4407,CUST5995,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4408,CUST3884,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
4409,CUST3432,"Even after cancellation, refund status shows as 'in process' for two months.",Refund Issues,,,,,
4410,CUST4277,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
4411,CUST8884,The ticket booking site was extremely slow and kept logging me out.,Ticket Booking Problems,,,,,
4412,CUST8730,Customer care made me wait on hold for 40 minutes and disconnected.,Customer Service,,,,,
4413,CUST6940,The ticket booking site was extremely slow and kept logging me out.,Ticket Booking Problems,,,,,
4414,CUST8487,My luggage was damaged when I collected it from the Air India belt.,Baggage Issues,,,,,
4415,CUST8272,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
4416,CUST3051,My flight was rescheduled at the last moment without informing me.,Flight Delay,,,,,
4417,CUST6159,Cabin was dirty and there was no blanket on a long flight.,In-flight Experience,,,,,
4418,CUST5217,I couldn’t complete my booking due to payment gateway issues on the website.,Ticket Booking Problems,,,,,
4419,CUST6142,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
4420,CUST8404,Payment got deducted but ticket confirmation not received.,Ticket Booking Problems,,,,,
4421,CUST6776,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4422,CUST1145,Customer care kept giving conflicting answers regarding my complaint.,Customer Service,,,,,
4423,CUST2826,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
4424,CUST9086,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
4425,CUST1769,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4426,CUST4504,Refund claim was closed without informing me.,Refund Issues,,,,,
4427,CUST1191,The ticket booking site was extremely slow and kept logging me out.,Ticket Booking Problems,,,,,
4428,CUST7020,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
4429,CUST6993,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
4430,CUST9958,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4431,CUST3176,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
4432,CUST2027,I was hung up on twice by customer service agents.,Customer Service,,,,,
4433,CUST8806,Refund was promised on call but never processed.,Refund Issues,,,,,
4434,CUST4382,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
4435,CUST6623,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4436,CUST3106,"I was promised a refund within 7 days, but it has been a month with no update.",Refund Issues,,,,,
4437,CUST9513,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
4438,CUST9439,The in-flight screen was not working for the entire journey.,In-flight Experience,,,,,
4439,CUST5928,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
4440,CUST5972,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
4441,CUST3259,Flight delay updates were not announced at the airport.,Flight Delay,,,,,
4442,CUST3895,Payment got deducted but ticket confirmation not received.,Ticket Booking Problems,,,,,
4443,CUST6046,Delayed flight caused me to miss an important meeting.,Flight Delay,,,,,
4444,CUST9663,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
4445,CUST2988,My Air India flight got delayed by 4 hours without any prior notice.,Flight Delay,,,,,
4446,CUST5362,Cabin crew were inattentive and food trays were not collected on time.,In-flight Experience,,,,,
4447,CUST9915,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
4448,CUST1493,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
4449,CUST1956,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
4450,CUST9907,I couldn’t complete my booking due to payment gateway issues on the website.,Ticket Booking Problems,,,,,
4451,CUST5948,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
4452,CUST5440,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
4453,CUST6309,The in-flight screen was not working for the entire journey.,In-flight Experience,,,,,
4454,CUST7349,Delayed flight caused me to miss an important meeting.,Flight Delay,,,,,
4455,CUST1366,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4456,CUST3710,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
4457,CUST7009,Cabin crew were inattentive and food trays were not collected on time.,In-flight Experience,,,,,
4458,CUST8782,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
4459,CUST1299,I couldn’t complete my booking due to payment gateway issues on the website.,Ticket Booking Problems,,,,,
4460,CUST9633,My flight was rescheduled at the last moment without informing me.,Flight Delay,,,,,
4461,CUST3237,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
4462,CUST5228,Luggage tags were misplaced causing delay in baggage retrieval.,Baggage Issues,,,,,
4463,CUST3902,My Air India flight got delayed by 4 hours without any prior notice.,Flight Delay,,,,,
4464,CUST4133,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
4465,CUST7174,Luggage tags were misplaced causing delay in baggage retrieval.,Baggage Issues,,,,,
4466,CUST3455,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
4467,CUST8400,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
4468,CUST3635,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
4469,CUST7788,I received partial refund without any breakdown of charges.,Refund Issues,,,,,
4470,CUST6312,I was hung up on twice by customer service agents.,Customer Service,,,,,
4471,CUST2604,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
4472,CUST1800,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
4473,CUST7312,Flight was delayed repeatedly and no meals were provided.,Flight Delay,,,,,
4474,CUST9974,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
4475,CUST5378,The in-flight screen was not working for the entire journey.,In-flight Experience,,,,,
4476,CUST7490,The ticket booking site was extremely slow and kept logging me out.,Ticket Booking Problems,,,,,
4477,CUST7215,Customer care made me wait on hold for 40 minutes and disconnected.,Customer Service,,,,,
4478,CUST7135,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
4479,CUST3886,Cabin crew were inattentive and food trays were not collected on time.,In-flight Experience,,,,,
4480,CUST1151,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
4481,CUST8533,I couldn’t complete my booking due to payment gateway issues on the website.,Ticket Booking Problems,,,,,
4482,CUST8922,Payment got deducted but ticket confirmation not received.,Ticket Booking Problems,,,,,
4483,CUST5043,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4484,CUST5066,My flight was rescheduled at the last moment without informing me.,Flight Delay,,,,,
4485,CUST8926,Poor in-flight service and dirty seating area during the Air India flight.,In-flight Experience,,,,,
4486,CUST3309,Payment got deducted but ticket confirmation not received.,Ticket Booking Problems,,,,,
4487,CUST1326,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
4488,CUST8883,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
4489,CUST3438,My flight was rescheduled at the last moment without informing me.,Flight Delay,,,,,
4490,CUST8291,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
4491,CUST6039,My flight was rescheduled at the last moment without informing me.,Flight Delay,,,,,
4492,CUST5765,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
4493,CUST2240,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
4494,CUST6292,I was hung up on twice by customer service agents.,Customer Service,,,,,
4495,CUST6184,Cabin crew were inattentive and food trays were not collected on time.,In-flight Experience,,,,,
4496,CUST6367,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
4497,CUST9053,I was hung up on twice by customer service agents.,Customer Service,,,,,
4498,CUST3575,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
4499,CUST3300,Flight was delayed repeatedly and no meals were provided.,Flight Delay,,,,,
4500,CUST6477,My luggage was damaged when I collected it from the Air India belt.,Baggage Issues,,,,,
4501,CUST8355,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
4502,CUST2106,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
4503,CUST8959,"I was promised a refund within 7 days, but it has been a month with no update.",Refund Issues,,,,,
